seqnames	start	end	strand	gene_id	symbol
chr1	92479681	92480619	-	259040	Olfr1416
chr1	92490818	92491753	-	258228	Olfr1415
chr1	92511048	92518515	-	259041	Olfr1414
chr1	92573125	92574206	+	259039	Olfr1413
chr1	92588332	92589297	+	258274	Olfr1412
chr1	92596521	92597492	+	258483	Olfr1411
chr1	92607839	92608807	+	258484	Olfr1410
chr1	92619881	92621001	+	257890	Olfr12
chr1	92637145	92641985	-	66915	Cops9
chr1	92644218	92648841	-	260301	Otos
chr1	92831686	92860196	+	14733	Gpc1
chr1	92850378	92850443	+	387167	Mir149
chr1	92870129	92902906	-	241158	Ankmy1
chr1	92906989	92908620	+	67446	Dusp28
chr1	92908380	92910689	-	75995	5033417F24Rik
chr1	92910825	92920585	+	108657	Rnpepl1
chr1	92933526	92950590	-	100037260	9430060I03Rik
chr1	92934408	92947948	+	23830	Capn10
chr1	92973119	92986391	+	64095	Gpr35
chr1	93006334	93012269	+	208760	Aqp12
chr1	93015455	93101874	-	16560	Kif1a
chr1	93135240	93145421	+	11611	Agxt
chr1	93151355	93160948	-	71874	2310007B03Rik
chr1	93168423	93231067	+	381284	Crocc2
chr1	93235897	93296448	+	208777	Sned1
chr1	93274549	93274610	+	102465543	Mir6901
chr1	93301205	93305879	-	69821	Mterf4
chr1	93309437	93343465	-	269224	Pask
chr1	93343645	93367618	+	66385	Ppp1r7
chr1	93346092	93346155	+	102465544	Mir6902
chr1	93352158	93352285	+	102466630	Mir6345
chr1	93373896	93404304	+	404545	Ano7
chr1	93405940	93478917	-	110611	Hdlbp
chr1	93478993	93509733	+	18000	Sept2
chr1	93512104	93621976	+	227377	Farp2
chr1	93620751	93635727	-	59041	Stk25
chr1	93685575	93695770	+	51800	Bok
chr1	93705391	93754838	-	67026	Thap4
chr1	93755033	93789529	+	66615	Atg4b
chr1	93792576	93801934	-	21915	Dtymk
chr1	93803965	93822101	+	66262	Ing5
chr1	93825240	93918119	+	98314	D2hgdh
chr1	93861344	93876494	+	381334	Gal3st2
chr1	93918437	93941239	+	100041596	Gal3st2b
chr1	93990509	94011539	+	619597	Gal3st2c
chr1	94020493	94028334	+	241159	Neu4
chr1	94038305	94052553	-	18566	Pdcd1
chr1	94797442	94802472	+	74689	4930440C22Rik
chr1	95313628	95335284	+	67698	Fam174a
chr1	95587682	95667594	-	20452	St8sia4
chr1	95701184	95716518	-	75381	4930598F16Rik
chr1	95990659	96021758	-	73454	1700063A18Rik
chr1	96612057	96662573	-	75159	4930533P14Rik
chr1	96818784	96872171	-	227394	Slco4c1
chr1	96871126	96881234	+	329217	Panct2
chr1	96906176	96997560	-	67854	Slco6b1
chr1	97059449	97128303	-	74441	Slco6c1
chr1	97643902	97662018	-	52392	D1Ertd622e
chr1	97706043	97770092	-	227399	Ppip5k2
chr1	97770172	97793708	+	252876	Gin1
chr1	97821094	98095632	-	18484	Pam
chr1	98031116	98047793	-	78603	B230216N24Rik
chr1	98131467	98144655	+	69030	1810006J02Rik
chr1	98421124	98516988	+	70866	Slco6d1
chr1	99772765	100485942	+	241175	Cntnap5b
chr1	101155768	101175202	+	100504525	Gm20268
chr1	104768819	104995481	+	23836	Cdh20
chr1	105276917	105356710	-	320311	Rnf152
chr1	105356007	105361630	+	100504568	Gm17634
chr1	105518422	105663676	-	27392	Pign
chr1	105663861	105755131	+	227446	Relch
chr1	105780723	105847981	+	21934	Tnfrsf11a
chr1	105990406	106034077	+	227449	Zcchc2
chr1	106152625	106171524	-	626049	Gm20753
chr1	106171869	106394245	+	98432	Phlpp1
chr1	106538176	106714290	-	12043	Bcl2
chr1	106546496	106546631	-	102466254	Mir3473f
chr1	106720410	106759742	-	70750	Kdsr
chr1	106770788	106796725	-	20479	Vps4b
chr1	106861180	106883348	+	20724	Serpinb5
chr1	106934449	106957080	+	71869	Serpinb12
chr1	106980984	107001195	+	241196	Serpinb13
chr1	107045587	107052303	-	20248	Serpinb3a
chr1	107078193	107083480	-	394252	Serpinb3d
chr1	107153961	107161114	-	383548	Serpinb3b
chr1	107271201	107278371	-	381286	Serpinb3c
chr1	107362314	107380475	+	66957	Serpinb11
chr1	107422689	107452689	+	116872	Serpinb7
chr1	107511423	107525600	+	18788	Serpinb2
chr1	107529003	107549271	+	241197	Serpinb10
chr1	107590006	107608978	+	20725	Serpinb8
chr1	107917259	107950947	+	319596	D830032E09Rik
chr1	109982327	110139903	+	241201	Cdh7
chr1	110889195	110977372	-	227485	Cdh19
chr1	111858702	111864918	-	319901	Dsel
chr1	115685137	116580674	+	636808	Cntnap5a
chr1	118298517	118311132	-	22099	Tsn
chr1	118321843	118333831	+	67949	Nifk
chr1	118389058	118609462	+	76707	Clasp1
chr1	118458669	118459265	-	68204	2900060B14Rik
chr1	118627945	118685168	+	81879	Tfcp2l1
chr1	118834061	119053619	-	14633	Gli2
chr1	118954220	118954300	+	102465176	Mir6346
chr1	119415465	119422248	-	16324	Inhbb
chr1	119470305	119504782	-	64143	Ralb
chr1	119526154	119528983	+	226351	Tmem185b
chr1	119529480	119536165	-	320069	3830432H09Rik
chr1	119545033	119649000	-	226352	Epb41l5
chr1	119658092	119837071	-	19258	Ptpn4
chr1	119907890	119913168	-	66343	Tmem177
chr1	119923519	119995210	-	226356	Cfap221
chr1	120006980	120063534	+	319229	Sctr
chr1	120067377	120073780	-	170706	Tmem37
chr1	120113280	120121096	-	13167	Dbi
chr1	120121187	120188189	+	73103	3110009E18Rik
chr1	120226416	120271082	-	68428	Steap3
chr1	120340582	120343174	+	226359	C1ql2
chr1	120474538	120505084	-	17167	Marco
chr1	120602487	120607991	+	13798	En1
chr1	121087405	121120975	+	98452	Celrr
chr1	121304353	121332589	-	72999	Insig2
chr1	121431067	121506460	+	70829	Ccdc93
chr1	121509758	121528465	-	15564	Htr5b
chr1	121553835	121567980	-	66942	Ddx18
chr1	123332138	124045559	-	269109	Dpp10
chr1	125392905	125435727	-	74117	Actr3
chr1	125561016	125595684	+	74150	Slc35f5
chr1	125676996	125873862	+	71111	Gpr39
chr1	125867622	125912928	-	72585	Lypd1
chr1	125913636	126830632	-	210356	Nckap5
chr1	127204986	127482972	+	107895	Mgat5
chr1	127486552	127678021	-	72160	Tmem163
chr1	127729413	127767564	+	266645	Acmsd
chr1	127753617	127774054	-	100502745	2900009J06Rik
chr1	127774164	127805761	+	72949	Ccnt2
chr1	127815271	127840290	-	22625	Map3k19
chr1	127868773	127943876	+	226407	Rab3gap1
chr1	127954179	128103047	-	226409	Zranb3
chr1	128103306	128237735	+	226412	R3hdm1
chr1	128202361	128202430	+	387147	Mir128-1
chr1	128244181	128279377	+	67812	Ubxn4
chr1	128284756	128328318	-	226413	Lct
chr1	128331575	128359705	-	17219	Mcm6
chr1	128363707	128417416	-	226414	Dars
chr1	128588199	128592299	-	12767	Cxcr4
chr1	129273304	130219278	+	210417	Thsd7b
chr1	130388528	130423043	-	13137	Cd55b
chr1	130439026	130462744	-	13136	Cd55
chr1	130576706	130629606	-	22789	Zp3r
chr1	130635921	130661618	-	12269	C4bp
chr1	130670202	130681571	-	12270	C4bp-ps1
chr1	130670202	130729253	-	18640	Pfkfb2
chr1	130717327	130722073	+	226418	Yod1
chr1	130731976	130744622	+	212439	AA986860
chr1	130800902	130814740	+	64435	Fcamr
chr1	130826684	130852249	+	18703	Pigr
chr1	130865777	130880790	+	69169	Fcmr
chr1	130882074	130887411	-	93672	Il24
chr1	130906985	130911296	-	58181	Il20
chr1	130932656	130940073	-	329244	Il19
chr1	131019845	131024970	+	16153	Il10
chr1	131053700	131097843	-	17164	Mapkapk2
chr1	131128441	131138234	-	226419	Dyrk3
chr1	131153207	131180402	+	16865	Eif2d
chr1	131176410	131245178	-	54354	Rassf5
chr1	131254602	131279563	-	56489	Ikbke
chr1	131285251	131527361	-	14270	Srgap2
chr1	131527903	131539035	+	108900	Fam72a
chr1	131599114	131612000	+	26361	Avpr1b
chr1	131638314	131675507	+	13034	Ctse
chr1	131688695	131715439	+	226421	Rab7b
chr1	131744022	131770405	+	320718	Slc26a9
chr1	131797395	131818115	+	212933	Pm20d1
chr1	131828012	131848863	+	98396	Slc41a1
chr1	131867277	131872887	+	226422	Rab29
chr1	131910458	131936321	+	98415	Nucks1
chr1	131962915	131982972	+	212980	Slc45a3
chr1	132007605	132032610	+	13714	Elk4
chr1	132022811	132068062	-	213006	Mfsd4a
chr1	132113547	132139685	-	18557	Cdk18
chr1	132191436	132257382	+	213409	Lemd1
chr1	132198088	132198184	+	723818	Mir135b
chr1	132298626	132307357	+	213417	Klhdc8a
chr1	132316125	132333488	+	74137	Nuak2
chr1	132356315	132391386	-	68875	Tmcc2
chr1	132417453	132466959	+	213452	Dstyk
chr1	132477367	132505665	+	213464	Rbbp5
chr1	132506230	132508639	+	74626	Tmem81
chr1	132509425	132542940	-	21367	Cntn2
chr1	132564690	132741797	-	269116	Nfasc
chr1	132729353	132732826	+	100038653	Gm10538
chr1	132880355	132940005	+	16980	Lrrn2
chr1	132986105	133030587	-	17248	Mdm4
chr1	133046012	133108688	+	240752	Pik3c2b
chr1	133131166	133139800	+	108954	Ppp1r15b
chr1	133246097	133303435	+	240753	Plekha6
chr1	133249852	133269808	-	100502933	Gm19461
chr1	133309823	133329722	+	280287	Kiss1
chr1	133309823	133329722	+	68338	Golt1a
chr1	133350674	133360320	+	19701	Ren1
chr1	133363572	133380318	+	214253	Etnk2
chr1	133382300	133424212	-	20668	Sox13
chr1	133603871	133610280	-	20643	Snrpe
chr1	133619871	133661399	-	70579	Zc3h11a
chr1	133655879	133660885	-	667118	Zbed6
chr1	133679029	133690108	-	240754	Lax1
chr1	133702674	133800754	-	381290	Atp2b4
chr1	133726558	133726645	-	102466206	Mir6903
chr1	133897193	133907999	-	269120	Optc
chr1	133910304	133921401	-	116847	Prelp
chr1	134037515	134048277	+	14264	Fmod
chr1	134074865	134079155	-	12227	Btg2
chr1	134111242	134151540	+	71884	Chit1
chr1	134182404	134190031	+	12654	Chil1
chr1	134193448	134201232	+	53311	Mybph
chr1	134199215	134235457	-	11539	Adora1
chr1	134290004	134292548	+	17928	Myog
chr1	134296783	134332928	-	68507	Ppfia4
chr1	134346097	134361999	-	57439	Tmem183a
chr1	134385940	134390983	+	240755	4933406M09Rik
chr1	134405990	134411738	+	72017	Cyb5r1
chr1	134415378	134433351	+	72674	Adipor1
chr1	134455531	134490873	+	240756	Klhl12
chr1	134494660	134507885	+	98710	Rabif
chr1	134540941	134549682	-	71001	Mgat4e
chr1	134560178	134632878	+	75605	Kdm5b
chr1	134646681	134749417	+	20980	Syt2
chr1	134759067	134955940	-	329251	Ppp1r12b
chr1	134962565	134974180	+	67196	Ube2t
chr1	134986353	135105276	-	329252	Lgr6
chr1	135108498	135132575	-	13924	Ptprv
chr1	135132725	135145320	+	320139	Ptpn7
chr1	135146834	135156268	+	68724	Arl8a
chr1	135160250	135167681	-	171469	Gpr37l1
chr1	135253574	135258472	-	13710	Elf3
chr1	135262699	135284084	-	215615	Rnpep
chr1	135301535	135313737	-	21854	Timm17a
chr1	135324813	135368065	+	93689	Lmod1
chr1	135371456	135375063	-	77552	Shisa4
chr1	135382315	135430491	-	226432	Ipo9
chr1	135434580	135607295	-	215690	Nav1
chr1	135454603	135454683	-	100885827	Mir1231
chr1	135584773	135599950	+	215714	Gm4793
chr1	135729197	135752229	+	13007	Csrp1
chr1	135766085	135769134	+	27280	Phlda3
chr1	135799421	135810989	+	21952	Tnni1
chr1	135818598	135833341	+	16763	Lad1
chr1	135836334	135852268	+	21956	Tnnt2
chr1	135871394	135919207	-	18772	Pkp1
chr1	135953578	136006342	-	226438	Igfn1
chr1	136008219	136035030	+	66241	Tmem9
chr1	136050804	136051370	+	226439	Ascl5
chr1	136052901	136119822	+	12292	Cacna1s
chr1	136127719	136131183	-	329253	Gm15850
chr1	136131401	136178014	+	16565	Kif21b
chr1	136181652	136190712	-	76422	Mroh3
chr1	136213522	136234280	-	67313	Inava
chr1	136258914	136260873	-	383563	Gpr25
chr1	136268123	136346104	-	67886	Camsap2
chr1	136411916	136415519	-	320054	9230116N13Rik
chr1	136415271	136440220	+	67997	Ddx59
chr1	136467848	136530819	+	381293	Kif14
chr1	136624901	136630391	+	226442	Zfp281
chr1	136683396	136690805	+	100503460	Gm19705
chr1	136696211	136725728	+	100503474	Platr22
chr1	136843584	136960448	-	26424	Nr5a2
chr1	137966455	137966718	+	735252	Mir181a-1
chr1	138062859	138175305	-	19264	Ptprc
chr1	138273738	138289462	+	338375	Atp6v1g3
chr1	138483837	138619757	-	59125	Nek7
chr1	138640095	138682075	-	545363	Gm5833
chr1	138825186	138847579	-	16876	Lhx9
chr1	138851979	138856854	-	69549	2310009B15Rik
chr1	138876274	138876950	-	75546	1700019P21Rik
chr1	138963709	139176043	+	329260	Dennd1b
chr1	138977657	138979246	+	78229	4930596I21Rik
chr1	139198254	139377076	-	170788	Crb1
chr1	139379452	139402852	+	71209	4933436E23Rik
chr1	139422383	139453007	+	226470	Zbtb41
chr1	139454773	139494088	+	12316	Aspm
chr1	139501707	139523756	+	14060	F13b
chr1	139547064	139560222	-	50702	Cfhr1
chr1	139697919	139781239	-	214403	Gm4788
chr1	139810292	140018921	-	545366	Cfhr2
chr1	140085855	140183411	-	12628	Cfh
chr1	140246257	140610261	+	240776	Kcnt2
chr1	140570176	140656402	-	75910	4930590L20Rik
chr1	143603276	143702893	-	214498	Cdc73
chr1	143640697	143649937	+	26878	B3galt2
chr1	143739349	143749678	+	69367	Glrx2
chr1	143750790	143777051	-	20822	Trove2
chr1	143777278	143807466	+	56207	Uchl5
chr1	143999338	144004149	-	19735	Rgs2
chr1	144138667	144177372	-	246709	Rgs13
chr1	144244669	144249104	-	50778	Rgs1
chr1	144519690	144567667	-	624910	Rgs21
chr1	144752841	144775421	-	64214	Rgs18
chr1	146495666	146902472	+	215378	Brinp3
chr1	149829618	149961290	-	18783	Pla2g4a
chr1	150074873	150099874	-	320019	Ptgs2os
chr1	150100031	150108234	+	19225	Ptgs2
chr1	150159043	150164948	-	102639566	Ptgs2os2
chr1	150319417	150333906	+	20028	Pdc
chr1	150320681	150346771	-	75584	2310030A07Rik
chr1	150361311	150393055	-	226499	Odr4
chr1	150392838	150449935	+	108989	Tpr
chr1	150449412	150466165	-	96875	Prg4
chr1	150562500	150993435	-	545370	Hmcn1
chr1	151138034	151144095	+	402734	C730036E19Rik
chr1	151344498	151364445	+	117198	Ivns1abp
chr1	151367699	151428435	-	66875	Swt1
chr1	151428648	151458183	+	98685	Trmt1l
chr1	151442393	151442450	+	102466847	Mir7682
chr1	151469406	151500823	-	19821	Rnf2
chr1	151571373	151719347	+	63913	Fam129a
chr1	151749421	151755121	-	102640772	2810414N06Rik
chr1	151755374	151822328	+	66967	Edem3
chr1	151852403	152090320	-	69399	1700025G04Rik
chr1	152370735	152386682	-	66637	Tsen15
chr1	152399867	152510695	+	269132	Colgalt2
chr1	152517530	152625111	-	19731	Rgl1
chr1	152750551	152757544	+	71281	Apobec4
chr1	152766542	152775580	+	67771	Arpc5
chr1	152800153	152836990	+	17970	Ncf2
chr1	152836995	152902646	-	226517	Smg7
chr1	152955101	153119261	+	226518	Nmnat2
chr1	153122756	153186447	-	16782	Lamc2
chr1	153218922	153332786	-	226519	Lamc1
chr1	153404186	153414233	-	626058	E330020D12Rik
chr1	153425209	153452574	+	71836	Shcbp1l
chr1	153455758	153487660	-	13211	Dhx9
chr1	153503016	153549714	-	74091	Npl
chr1	153653037	153697665	+	67792	Rgs8
chr1	153721240	153737829	-	329271	C230024C17Rik
chr1	153740353	153745468	+	19734	Rgs16
chr1	153749426	153764221	+	24014	Rnasel
chr1	153779387	153844141	-	240816	Rgsl1
chr1	153849542	153851195	-	240817	Teddm2
chr1	153874345	153876871	+	433365	Teddm1b
chr1	153891646	153893060	+	240819	Teddm1a
chr1	153899926	153900036	+	102466257	Mir8114
chr1	153899929	153909723	+	14645	Glul
chr1	154201187	154205674	+	100503355	Zfp648
chr1	154241521	154256906	-	78112	4930452N14Rik
chr1	154255689	154270416	+	75233	4930532M18Rik
chr1	154392519	154725920	-	12290	Cacna1e
chr1	155063523	155083264	-	671336	Gm9530
chr1	155096367	155099636	-	15939	Ier5
chr1	155127878	155146780	-	15064	Mr1
chr1	155158703	155208256	+	58244	Stx6
chr1	155275657	155417444	-	19775	Xpr1
chr1	155520173	155527111	-	433367	Gm5532
chr1	155558120	155687233	+	72482	Acbd6
chr1	155701692	155742027	-	16872	Lhx4
chr1	155778155	155812899	-	104009	Qsox1
chr1	155844964	155973255	-	74081	Cep350
chr1	156004599	156036480	-	208263	Tor1aip1
chr1	156035664	156068861	+	240832	Tor1aip2
chr1	156075956	156205026	-	329274	Fam163a
chr1	156255296	156303606	-	214575	Tdrd5
chr1	156310719	156328035	+	170484	Nphs2
chr1	156330643	156420428	-	77352	Axdnd1
chr1	156428108	156474328	-	20652	Soat1
chr1	156558787	156649619	+	11352	Abl2
chr1	156653617	156674339	-	30935	Tor3a
chr1	156678571	156718910	-	215015	Fam20b
chr1	156804166	156939626	-	78255	Ralgps2
chr1	156839023	156861078	+	72713	Angptl1
chr1	157099147	157108680	-	73435	Tex35
chr1	157135183	157412595	-	226525	Rasal2
chr1	157412352	157420236	+	69953	2810025M15Rik
chr1	157458582	157488733	+	226527	Cryzl2
chr1	157506796	157568425	+	89867	Sec16b
chr1	158245269	158356260	-	240843	Brinp2
chr1	158362304	158691786	+	11899	Astn1
chr1	158505625	158505733	+	735253	Mir488
chr1	158711731	158957438	-	23850	Pappa2
chr1	159232326	159347580	+	26374	Cop1
chr1	159340307	159340424	+	100217414	Scarna3a
chr1	159523769	159924922	+	21960	Tnr
chr1	160044380	160078587	+	67647	4930523C07Rik
chr1	160074735	160077985	-	75255	4930562F07Rik
chr1	160085029	160153575	-	329278	Tnn
chr1	160195260	160201186	+	64659	Mrps14
chr1	160202367	160212892	-	12301	Cacybp
chr1	160219174	160792938	-	29809	Rabgap1l
chr1	160295864	160295972	-	100316784	Mir1927
chr1	160576668	160577753	-	620246	Gpr52
chr1	160906411	160974976	+	381305	Rc3h1
chr1	160978606	161003015	+	11905	Serpinc1
chr1	161008794	161034848	-	240869	Zbtb37
chr1	161035166	161038537	+	14455	Gas5
chr1	161038092	161038156	+	100217446	Snord47
chr1	161040601	161070660	-	226539	Dars2
chr1	161070767	161086724	+	70454	Cenpl
chr1	161088378	161131479	-	226541	Klhl20
chr1	161142712	161170507	+	73844	Ankrd45
chr1	161156823	161159314	-	100502590	Tex50
chr1	161240112	161251210	-	11758	Prdx6
chr1	161395438	161418206	+	22164	Tnfsf4
chr1	161494657	161505290	+	240873	Tnfsf18
chr1	161780691	161788495	-	14103	Fasl
chr1	161816112	161876661	-	226551	Suco
chr1	161942089	161979636	-	75368	4930558K02Rik
chr1	161969188	161973435	+	67292	Pigc
chr1	161982456	162478034	-	103967	Dnm3
chr1	162004969	162016485	+	72753	2810442N19Rik
chr1	162217623	162225550	+	474332	Dnm3os
chr1	162533671	162548345	-	71449	Mettl13
chr1	162570723	162599078	+	53330	Vamp4
chr1	162639150	162649694	+	17926	Myoc
chr1	162647243	162658219	-	100038657	Myocos
chr1	162671785	162740556	-	226562	Prrc2c
chr1	162793883	162813672	-	226564	Fmo4
chr1	162829561	162866548	-	14261	Fmo1
chr1	162875047	162898712	-	55990	Fmo2
chr1	162916551	162937515	-	226565	Fmo6
chr1	162953799	162984528	-	14262	Fmo3
chr1	163024302	163085670	-	78258	Mroh9
chr1	163245119	163313650	-	18933	Prrx1
chr1	163384903	163403669	-	98376	Gorab
chr1	163702993	163725232	-	240879	Mettl11b
chr1	163779583	163917107	+	16579	Kifap3
chr1	163929100	163955126	+	240880	Scyl3
chr1	163945993	163994781	-	381306	BC055324
chr1	163994915	163997243	+	69962	Mettl18
chr1	164048234	164057677	+	20339	Sele
chr1	164062076	164080785	+	20343	Sell
chr1	164115264	164150026	+	20344	Selp
chr1	164148576	164152217	-	100503816	Gm16548
chr1	164151835	164220277	+	14067	F5
chr1	164249046	164265385	+	116914	Slc19a2
chr1	164275598	164287847	+	74895	Ccdc181
chr1	164289800	164307484	-	66352	Blzf1
chr1	164304121	164437725	+	171567	Nme7
chr1	164437099	164458355	-	11931	Atp1b1
chr1	164796732	164824266	+	56429	Dpt
chr1	164863121	164871438	+	433374	Gm20743
chr1	164931648	164935510	-	16963	Xcl1
chr1	165066617	165091930	-	75857	4930568G15Rik
chr1	165137853	165160773	-	83993	Tbx19
chr1	165174341	165194433	-	108735	Sft2d2
chr1	165212286	165236958	-	226591	Tiprl
chr1	165295766	165326745	+	240888	Gpr161
chr1	165329500	165460463	-	74106	Dcaf6
chr1	165461208	165481214	+	70456	Mpc2
chr1	165485183	165576773	+	271639	Adcy10
chr1	165592181	165634541	-	68481	Mpzl1
chr1	165648945	165708094	-	226594	Rcsd1
chr1	165763780	165775304	+	433375	Creg1
chr1	165788681	165871153	+	12503	Cd247
chr1	165865154	166002634	-	18986	Pou2f1
chr1	166098148	166127898	-	240892	Dusp27
chr1	166130460	166166510	+	59290	Gpa33
chr1	166201385	166238744	-	98558	Mael
chr1	166254139	166316832	+	100039795	Ildr2
chr1	166379167	166393621	+	27878	Tada1
chr1	166393610	166409828	-	71592	Pogk
chr1	166483613	166497588	-	226601	Gm4846
chr1	166628971	166647693	-	226604	Gm4847
chr1	166662055	166681845	-	240894	Fmo9
chr1	166974023	166999730	-	100503962	Gm16701
chr1	167001417	167091302	+	226610	Fam78b
chr1	167226083	167285127	-	80914	Uck2
chr1	167290125	167290225	+	102465177	Mir6347
chr1	167308670	167333978	+	68944	Tmco1
chr1	167349991	167368530	+	56752	Aldh9a1
chr1	167372384	167393797	-	66447	Mgst3
chr1	167445675	167466780	-	240899	Lrrc52
chr1	167598362	167639623	+	20183	Rxrg
chr1	167689558	167848733	+	110648	Lmx1a
chr1	168119364	168432169	-	18514	Pbx1
chr1	168490643	168490762	+	102465178	Mir6348
chr1	169018974	169019089	-	102466632	Mir6354
chr1	169497934	169531464	-	66977	Nuf2
chr1	169655501	169695813	+	19737	Rgs5
chr1	169741477	169747642	-	19736	Rgs4
chr1	169928939	169934653	+	78465	Ccdc190
chr1	169949537	169969205	-	15490	Hsd17b7
chr1	169969409	169972396	+	67303	3110045C21Rik
chr1	169972307	170110559	-	18214	Ddr2
chr1	170141223	170174964	-	107652	Uap1
chr1	170199256	170215393	-	16589	Uhmk1
chr1	170232871	170251587	+	545378	Sh2d1b2
chr1	170277324	170285662	+	26904	Sh2d1b1
chr1	170298193	170306332	-	665574	Gm7694
chr1	170308861	170312125	+	76925	Spata46
chr1	170317496	170589849	-	70729	Nos1ap
chr1	170644532	170682789	+	320078	Olfml2b
chr1	170704457	170867771	-	226641	Atf6
chr1	170874188	170885540	-	80915	Dusp12
chr1	170907273	170912941	-	435653	Fcrlb
chr1	170917594	170927583	-	98752	Fcrla
chr1	170960558	170976071	-	14130	Fcgr2b
chr1	171018926	171029761	+	246256	Fcgr4
chr1	171051169	171059403	-	14131	Fcgr3
chr1	171064591	171064652	-	102466998	Mir6546
chr1	171121661	171126967	+	75472	Cfap126
chr1	171129157	171150603	-	66052	Sdhc
chr1	171150713	171161130	+	17528	Mpz
chr1	171173264	171197035	-	66425	Pcp4l1
chr1	171213970	171219193	+	12355	Nr1i3
chr1	171217803	171222514	-	641376	Tomm40l
chr1	171221564	171226379	+	11807	Apoa2
chr1	171229572	171234349	-	14127	Fcer1g
chr1	171234853	171247122	-	226646	Ndufs2
chr1	171250422	171259922	+	240913	Adamts4
chr1	171270328	171276895	+	57370	B4galt3
chr1	171276992	171281186	-	19044	Ppox
chr1	171281949	171287961	-	30941	Usp21
chr1	171288564	171294982	-	66155	Ufc1
chr1	171329145	171342501	+	21945	Dedd
chr1	171342237	171345645	-	27045	Nit1
chr1	171345699	171358170	+	18637	Pfdn2
chr1	171358449	171360798	-	68874	Klhdc9
chr1	171370173	171388287	+	71740	Nectin4
chr1	171388960	171410298	+	226652	Arhgap30
chr1	171411313	171418759	+	22278	Usf1
chr1	171419033	171420352	+	226654	Tstd1
chr1	171423185	171437318	-	102638632	Gm26641
chr1	171437561	171464593	+	16456	F11r
chr1	171503478	171504750	+	56009	Alyref2
chr1	171518123	171535294	-	16429	Itln1
chr1	171559193	171585316	+	18106	Cd244a
chr1	171588613	171607410	-	17085	Ly9
chr1	171632403	171653037	-	75345	Slamf7
chr1	171641840	171641900	-	102465784	Mir7683
chr1	171682055	171705257	+	12506	Cd48
chr1	171767132	171801184	+	27218	Slamf1
chr1	171839697	171890718	+	12523	Cd84
chr1	171917537	171953167	+	30925	Slamf6
chr1	172000960	172028045	-	93840	Vangl2
chr1	172052292	172057596	-	18071	Nhlh1
chr1	172066013	172082749	-	59287	Ncstn
chr1	172082529	172122332	+	12847	Copa
chr1	172126755	172136497	+	19298	Pex19
chr1	172148015	172196393	+	98193	Dcaf8
chr1	172196729	172206781	-	18611	Pea15a
chr1	172209894	172219895	-	12372	Casq1
chr1	172223508	172258424	-	27222	Atp1a4
