seqnames	start	end	strand	gene_id	symbol
chr1	25761119	25763859	-	ENSMUSG00000103563	8030445P17Rik
chr1	25774470	25778050	-	ENSMUSG00000102465	Gm38198
chr1	25794424	25798114	-	ENSMUSG00000102659	Gm37077
chr1	25814838	25819387	-	ENSMUSG00000103924	Gm37895
chr1	25836362	25839986	-	ENSMUSG00000104132	Gm36952
chr1	25843178	25846487	-	ENSMUSG00000102747	Gm37602
chr1	25848037	25849053	-	ENSMUSG00000102386	2900022M07Rik
chr1	25863471	25863800	-	ENSMUSG00000103004	2900002M20Rik
chr1	25868576	25868653	-	ENSMUSG00000144247	ENSMUSG00000144247
chr1	25869504	25870651	+	117981786	Gm9884
chr1	25869738	25870959	+	ENSMUSG00000104516	Gm9884
chr1	25927067	25954891	-	ENSMUSG00000130306	Gm31076
chr1	26035685	26036240	-	100417198	Gm18443
chr1	26505317	26505967	+	100418295	Gm19123
chr1	26605914	26606019	+	115485817	Gm24064
chr1	26656039	26814275	+	ENSMUSG00000140232	Gm31136
chr1	26720895	26726541	-	210940	Spata31e2
chr1	26998184	26998302	-	115487689	n-R5s209
chr1	27208285	27285978	-	ENSMUSG00000133566	Gm70629
chr1	27375433	27375849	-	ENSMUSG00000100310	Gm19641
chr1	27482287	27566952	+	ENSMUSG00000129952	Gm70420
chr1	27923059	27941916	+	ENSMUSG00000101514	Gm5524
chr1	27939500	27940153	-	100417712	Gm18776
chr1	28028991	28030863	+	100418140	Gm19028
chr1	28267662	28271758	+	ENSMUSG00000129466	Gm70369
chr1	28296657	28353928	+	ENSMUSG00000141222	Gm71042
chr1	28575693	28598116	-	ENSMUSG00000139702	Gm70966
chr1	28608999	28610512	+	ENSMUSG00000103241	Gm38089
chr1	28619580	28619853	-	ENSMUSG00000086240	Gm7846
chr1	28780057	28934695	-	108167331	Gm45942
chr1	28815173	28819333	-	210962	Spata31e5
chr1	28839321	28841802	-	ENSMUSG00000081557	Gm5697
chr1	28977117	28977420	+	623924	Gm6462
chr1	28987402	29853925	+	ENSMUSG00000118548	Gm53035
chr1	29103621	29107261	+	ENSMUSG00000124238	Gm69651
chr1	29258781	29259330	+	100416315	Gm18033
chr1	29320045	29320156	-	ENSMUSG00002075209	Gm55767
chr1	29340561	29340660	+	ENSMUSG00002076857	Gm55769
chr1	29400356	29400451	-	ENSMUSG00002074912	Gm55770
chr1	29460431	29461114	-	ENSMUSG00000128221	Gm70221
chr1	29460569	29460693	+	102465174	Mir6342
chr1	29523685	29524996	-	433283	Gm5525
chr1	29568863	29573005	-	ENSMUSG00000123191	Gm69536
chr1	29969175	29969796	+	ENSMUSG00000101726	Gm7858
chr1	30025015	30025124	+	ENSMUSG00002075317	Gm55771
chr1	30130274	30301665	-	ENSMUSG00000127937	ENSMUSG00000127937
chr1	30372372	30372478	-	ENSMUSG00002075289	Gm55772
chr1	30522104	30569020	-	ENSMUSG00000124992	ENSMUSG00000124992
chr1	30541502	30568006	+	ENSMUSG00000125037	Gm31581
chr1	30672635	30794780	-	791350	Gm9898
chr1	30757807	30758665	+	ENSMUSG00000142156	Gm71111
chr1	30808768	30810896	+	624138	Gm6473
chr1	30833629	30833956	-	ENSMUSG00000101180	Gm2914
chr1	30841420	30913262	-	213109	Phf3
chr1	30872629	30875512	-	ENSMUSG00000103783	Gm37522
chr1	30904585	30907619	-	ENSMUSG00000104315	Gm37906
chr1	30914013	30925972	+	ENSMUSG00000128750	Gm70275
chr1	30979383	30989235	-	ENSMUSG00000144322	Ptp4a1
chr1	30979383	30989390	-	19243	Ptp4a1
chr1	30988665	30988772	-	19243	Ptp4a1
chr1	30988893	30990785	+	ENSMUSG00000139019	Gm53209
chr1	31016324	31017049	-	435615	Alyreffm3
chr1	31025306	31026034	-	669402	Gm9458
chr1	31036933	31261765	-	70988	Alyreffm1
chr1	31058449	31189217	+	ENSMUSG00000100910	Gm29128
chr1	31102663	31122413	-	ENSMUSG00000125934	Gm70005
chr1	31161806	31161943	-	ENSMUSG00002076113	Gm55778
chr1	31203630	31203854	+	ENSMUSG00000099796	Gm7893
chr1	31215482	31243806	+	266744	Lgsn
chr1	31261919	31263369	+	74708	Dnaaf6rt
chr1	31298674	31298800	-	115485790	Gm26145
chr1	31306407	31306965	+	ENSMUSG00000100205	Gm4850
chr1	31313973	31314536	+	ENSMUSG00000100592	Gm28645
chr1	31326026	31326787	+	624262	Alyreffm2
chr1	31368809	31372846	+	ENSMUSG00000124860	Gm69836
chr1	31598621	31600481	+	ENSMUSG00000101093	Eef1a1-ps2
chr1	31654230	31655742	+	100503415	Gm19680
chr1	31695713	31695819	-	115487630	Gm23032
chr1	31775138	31775972	+	ENSMUSG00000082159	Gm7910
chr1	32156452	32163703	-	ENSMUSG00000124101	Gm69634
chr1	32191064	32200151	+	ENSMUSG00000142221	Gm51754
chr1	32211766	32744703	+	170771	Khdrbs2
chr1	32252214	32252320	-	115487604	Gm25814
chr1	32512838	32514646	+	ENSMUSG00000103482	Gm37999
chr1	32524396	32526023	+	ENSMUSG00000104498	Gm37110
chr1	32535525	32537069	+	ENSMUSG00000104313	Gm37911
chr1	32558644	32560080	-	408192	Gm9839
chr1	32578109	32581521	+	ENSMUSG00000102321	Gm37792
chr1	32582767	32586375	-	408191	Semp2l1
chr1	32607440	32607502	-	115487635	Gm24732
chr1	32749260	32751729	+	ENSMUSG00000104433	Gm37426
chr1	32765720	32766011	+	ENSMUSG00002076392	Gm55794
chr1	33006565	33011571	-	ENSMUSG00000102926	Gm37151
chr1	33067241	33069371	-	ENSMUSG00000100497	Gm28624
chr1	33104211	33105431	+	ENSMUSG00000102917	Gm37724
chr1	33139988	33141776	+	633498	Gm7114
chr1	33147986	33148736	-	213711	Gm4785
chr1	33172315	33215139	-	105243895	Gm39616
chr1	33231074	33231183	+	115487628	Gm24901
chr1	33233381	33254567	-	ENSMUSG00000104230	Gm37591
chr1	33275020	33276712	+	ENSMUSG00000101754	Gm2987
chr1	33284104	33286140	+	ENSMUSG00000137049	Gm70823
chr1	33332757	33332856	+	115487597	Gm25792
chr1	33354751	33355663	-	100417744	Gm18799
chr1	33402308	33431033	+	ENSMUSG00000132768	Gm70580
chr1	33410412	33412666	+	ENSMUSG00000101612	Gm7933
chr1	33461814	33461919	+	115487581	Gm23453
chr1	33492888	33709466	-	19076	Prim2
chr1	33521182	33521599	+	115487461	Gm29228
chr1	33523103	33525279	+	ENSMUSG00000138807	Gm70912
chr1	33652839	33655913	-	ENSMUSG00000102714	Gm37618
chr1	33696862	33697189	+	ENSMUSG00000102093	Gm17813
chr1	33708879	33710609	+	ENSMUSG00000138851	Gm70913
chr1	33708900	33710163	+	67503	1700001G17Rik
chr1	33710996	33713309	-	ENSMUSG00000102198	Gm38173
chr1	33751553	33759331	-	ENSMUSG00000121274	Gm57180
chr1	33758945	33781645	+	19335	Rab23
chr1	33784560	33797058	-	213539	Bag2
chr1	33787088	33787428	+	ENSMUSG00000103072	Gm37905
chr1	33800234	33853860	-	98403	Zfp451
chr1	33853704	33855211	+	ENSMUSG00000123811	Gm69611
chr1	33875205	33877761	-	433287	Gm15455
chr1	33875422	33878614	+	ENSMUSG00000123789	Gm69609
chr1	33891131	33947905	-	320705	Bend6
chr1	33928571	33930198	-	ENSMUSG00000104416	Gm37067
chr1	33946918	34347742	+	13518	Dst
chr1	33961536	33963919	+	ENSMUSG00000103596	Gm37354
chr1	34002433	34002766	-	ENSMUSG00000099382	Gm28631
chr1	34020491	34020583	-	115487616	Gm23792
chr1	34049889	34051170	-	ENSMUSG00000127497	Gm70158
chr1	34071181	34072878	+	ENSMUSG00000103364	Gm38157
chr1	34156440	34156512	+	102466987	Mir6896
chr1	34197658	34217527	-	108167617	Gm26788
chr1	34308963	34310209	-	ENSMUSG00000103001	A930005N03Rik
chr1	34313153	34314994	-	ENSMUSG00000143827	Gm71206
chr1	34347078	34348130	-	ENSMUSG00000126561	Gm70071
chr1	34354866	34355392	-	ENSMUSG00000143057	Gm71164
chr1	34368514	34369388	-	ENSMUSG00000104397	Gm37958
chr1	34389856	34390242	+	ENSMUSG00000102839	Gm37385
chr1	34406286	34415425	-	ENSMUSG00000141576	Gm71073
chr1	34406452	34408084	+	383629	Gm5266
chr1	34438387	34442128	+	ENSMUSG00000142399	Gm71128
chr1	34444160	34474254	-	ENSMUSG00000102336	Gm37233
chr1	34454131	34454959	-	ENSMUSG00000101462	Gm3052
chr1	34454844	34457067	-	ENSMUSG00000121838	Gm68671
chr1	34472202	34472280	-	100628580	Mir5103
chr1	34475748	34478753	-	69668	Ccdc115
chr1	34478568	34488437	+	27993	Imp4
chr1	34478592	34483811	-	ENSMUSG00000101711	Gm28306
chr1	34497795	34512319	-	ENSMUSG00000100280	Gm28417
chr1	34498806	34514814	+	19253	Ptpn18
chr1	34516216	34538161	-	ENSMUSG00000101223	4930568A12Rik
chr1	34523506	34526454	+	ENSMUSG00000140102	Gm32566
chr1	34537462	34542144	+	21755	Prss39
chr1	34548169	34549552	-	ENSMUSG00000132507	Gm70565
chr1	34561333	34563599	-	ENSMUSG00000128226	Gm70222
chr1	34562797	34563088	-	ENSMUSG00000101116	Gm28416
chr1	34574708	34583394	+	12627	Cfc1
chr1	34577167	34577641	-	102635016	Gm28419
chr1	34583049	34600061	-	21756	Prss40
chr1	34617966	34631080	+	211383	Amer3
chr1	34618281	34618792	-	ENSMUSG00000045815	1700101I19Rik
chr1	34619525	34706069	-	102642976	Gm38647
chr1	34646378	34646800	-	ENSMUSG00000100524	Gm28418
chr1	34649653	34649887	-	ENSMUSG00000102499	Gm36984
chr1	34649989	34651384	-	ENSMUSG00000103521	Gm29730
chr1	34674625	34675270	-	ENSMUSG00000104098	AA619741
chr1	34704553	34706160	+	ENSMUSG00000138482	Gm70894
chr1	34717013	34855581	+	226970	Arhgef4
chr1	34724505	34728620	-	ENSMUSG00000125398	Gm32920
chr1	34791856	34792003	+	ENSMUSG00000102537	Gm37224
chr1	34792204	34792558	+	ENSMUSG00000102612	Gm37845
chr1	34822384	34882156	-	214469	Fam168b
chr1	34840875	34841045	+	121811709	Smim39
chr1	34848441	34850989	-	ENSMUSG00000104002	Gm38336
chr1	34862606	34865641	+	ENSMUSG00000104358	Gm37127
chr1	34888776	34920379	+	226971	Plekhb2
chr1	34967590	34969726	+	100502882	Gm19430
chr1	35008708	35008936	-	ENSMUSG00000103548	Gm37670
chr1	35009146	35009581	+	ENSMUSG00000103760	Gm8009
chr1	35024737	35024971	+	ENSMUSG00000103997	Gm38027
chr1	35037212	35058373	+	ENSMUSG00000132530	Gm70566
chr1	35184509	35186508	-	ENSMUSG00000131914	Gm70543
chr1	35218037	35218165	-	115485778	Gm25096
chr1	35255039	35256731	+	ENSMUSG00000141296	Gm71048
chr1	35399248	35404016	+	ENSMUSG00000135071	Gm70712
chr1	35401961	35424454	-	ENSMUSG00000135032	Gm70708
chr1	35616137	35619673	-	ENSMUSG00000141845	Gm71088
chr1	35655994	35788718	-	ENSMUSG00000104417	Gm37068
chr1	35800683	35800787	+	115487610	Gm25634
chr1	35846055	35849543	+	ENSMUSG00000101714	Gm28415
chr1	35864867	35920212	+	68483	1110002O04Rik
chr1	35981009	36004873	+	ENSMUSG00000138845	ENSMUSG00000138845
chr1	35994732	35996867	-	ENSMUSG00000138886	Gm70916
chr1	35998000	35998903	+	666283	Gm8022
chr1	36021041	36025454	-	ENSMUSG00000102279	Gm37146
chr1	36024660	36031884	+	ENSMUSG00000143922	Gm71219
chr1	36040785	36050321	-	ENSMUSG00000103708	Gm33222
chr1	36050111	36050980	+	ENSMUSG00000104201	4930535G08Rik
chr1	36054300	36105346	-	ENSMUSG00000140889	Gm39624
chr1	36055850	36060639	+	105243902	Gm39623
chr1	36068728	36070099	-	ENSMUSG00000102434	Gm38049
chr1	36098136	36105477	+	ENSMUSG00000140927	Gm71028
chr1	36107437	36145527	+	50785	Hs6st1
chr1	36131170	36137690	-	ENSMUSG00000122855	Gm53548
chr1	36144465	36145527	-	ENSMUSG00000104523	Gm37335
chr1	36169620	36177827	+	ENSMUSG00000102202	Gm33280
chr1	36178543	36283801	-	320011	Uggt1
chr1	36183333	36183394	-	102465540	Mir6897
chr1	36283449	36289623	+	105243904	Gm39625
chr1	36299990	36301833	+	ENSMUSG00000134347	Gm70657
chr1	36303678	36313760	-	214854	Neurl3
chr1	36312654	36313341	+	ENSMUSG00000125625	Gm69983
chr1	36343973	36346705	-	ENSMUSG00000132917	Gm70585
chr1	36346809	36363110	+	214855	Arid5a
chr1	36351234	36354194	-	ENSMUSG00000131496	Gm70518
chr1	36371734	36372517	+	ENSMUSG00000102762	4930403P22Rik
chr1	36374309	36408267	-	226976	Kansl3
chr1	36387763	36387839	-	102465541	Mir6898
chr1	36411372	36461191	+	100534273	Fer1l5
chr1	36457876	36484440	-	214895	Lman2l
chr1	36472373	36483289	+	ENSMUSG00000137055	Gm70826
chr1	36484071	36506924	+	ENSMUSG00000137017	Gm33401
chr1	36504299	36510643	-	ENSMUSG00000137090	Gm33454
chr1	36510701	36547845	+	94220	Cnnm4
chr1	36513033	36515191	+	ENSMUSG00000104316	Gm37909
chr1	36545643	36545783	+	ENSMUSG00002075980	Gm56056
chr1	36550884	36567318	+	94218	Cnnm3
chr1	36563865	36575964	-	78321	Ankrd23
chr1	36566615	36567318	-	ENSMUSG00000102845	Gm38033
chr1	36569274	36578510	-	ENSMUSG00000109510	Gm42417
chr1	36576588	36586526	-	109346	Ankrd39
chr1	36579368	36585818	+	ENSMUSG00000126033	Gm70009
chr1	36587720	36597963	-	20353	Sema4c
chr1	36596782	36617346	+	ENSMUSG00000087589	D430040D24Rik
chr1	36601773	36722411	-	381337	Fam178b
chr1	36640883	36641227	+	ENSMUSG00000089906	Gm6428
chr1	36703046	36703120	+	ENSMUSG00002075377	Gm56095
chr1	36730530	36734495	+	12859	Cox5b
chr1	36736962	36753503	-	226977	Actr1b
chr1	36749230	36797040	+	71166	4933424G06Rik
chr1	36763249	36783873	-	102636476	Gm33533
chr1	36800837	36821905	+	22637	Zap70
chr1	36803944	36804253	-	ENSMUSG00000121718	Gm68749
chr1	36804099	36804955	-	100417791	Gm18828
chr1	36828033	36831071	-	ENSMUSG00000141655	Gm71076
chr1	36831271	36982747	-	56030	Tmem131
chr1	36836857	36841440	+	ENSMUSG00000127057	Gm70104
chr1	36910984	36911126	-	ENSMUSG00000103016	Gm37506
chr1	36952682	36955620	-	ENSMUSG00000102930	Gm38115
chr1	36961878	36965429	-	ENSMUSG00000103159	F830112A20Rik
chr1	36997011	36997508	-	ENSMUSG00000080054	Rpl12-ps1
chr1	37015332	37018358	-	ENSMUSG00000136074	Gm70770
chr1	37025398	37025510	+	ENSMUSG00000142066	Gm71105
chr1	37039770	37042956	+	ENSMUSG00000129112	Gm70343
chr1	37044520	37044638	+	115487663	n-R5s210
chr1	37065677	37226694	+	70853	Vwa3b
chr1	37066738	37067696	-	ENSMUSG00000131940	Gm70545
chr1	37078031	37080323	-	ENSMUSG00000141881	Gm71090
chr1	37171354	37189094	-	ENSMUSG00000103603	Gm37020
chr1	37236796	37248569	+	ENSMUSG00000131689	Gm70536
chr1	37253515	37304128	+	12790	Cnga3
chr1	37299438	37309280	-	ENSMUSG00000125286	Gm69908
chr1	37337075	37338793	-	ENSMUSG00000139275	Gm70940
chr1	37338433	37338778	-	ENSMUSG00000102231	1700074A21Rik
chr1	37338919	37449820	+	269180	Inpp4a
chr1	37368724	37373286	-	ENSMUSG00000086064	4930439A04Rik
chr1	37370052	37370585	-	ENSMUSG00000102879	Gm37135
chr1	37456163	37469190	-	76178	Coa5
chr1	37469141	37478205	+	67387	Unc50
chr1	37478421	37580127	-	269181	Mgat4a
chr1	37524932	37527686	-	77633	4930594C11Rik
chr1	37526274	37528063	-	ENSMUSG00000087233	Gm43213
chr1	37528996	37536509	+	ENSMUSG00000134351	Gm70658
chr1	37599034	37602475	+	ENSMUSG00000129018	Gm70332
chr1	37609940	37621668	+	ENSMUSG00000143477	Gm71188
chr1	37622086	37625127	-	ENSMUSG00000122996	Gm69522
chr1	37642301	37649257	-	ENSMUSG00000143598	Gm71197
chr1	37650755	37759408	-	72097	Cracdl
chr1	37653340	37656933	+	ENSMUSG00000089767	4930556I23Rik
chr1	37692551	37734653	+	ENSMUSG00000139392	ENSMUSG00000139392
chr1	37699803	37701728	+	ENSMUSG00000104365	4930470B04Rik
chr1	37733528	37735745	-	ENSMUSG00000102650	Gm19863
chr1	37793637	37905510	-	211484	Tsga10
chr1	37904380	37910469	+	ENSMUSG00000097268	Gm26805
chr1	37910819	37918051	+	623661	Lipt1
chr1	37913882	37929497	-	69028	Mitd1
chr1	37929558	37939816	+	107734	Mrpl30
chr1	37945002	37955574	-	332427	Lyg2
chr1	37972677	37993217	+	ENSMUSG00000087374	Gm15457
chr1	37985810	37996865	-	69541	Lyg1
chr1	38013048	38013284	+	ENSMUSG00002076708	Gm56189
chr1	38022385	38036974	-	98258	Txndc9
chr1	38037038	38094683	+	226982	Eif5b
chr1	38062571	38070889	-	ENSMUSG00000135983	Gm34448
chr1	38091652	38169186	-	56210	Rev1
chr1	38115376	38116386	-	ENSMUSG00000103804	Gm37062
chr1	38170666	38180192	-	ENSMUSG00000138890	Gm70917
chr1	38171163	38198973	+	329123	Gm5099
chr1	38212937	38214039	-	ENSMUSG00000125331	Gm69922
chr1	38214122	38214798	+	ENSMUSG00000126108	Gm70020
chr1	38214515	38704036	-	16764	Aff3
chr1	38236614	38237319	+	ENSMUSG00000127429	Gm70148
chr1	38274286	38286736	+	ENSMUSG00000085391	Gm16150
chr1	38346983	38351011	+	ENSMUSG00000085280	Gm16151
chr1	38405589	38417795	-	ENSMUSG00000133139	Gm70598
chr1	38424030	38433055	+	102638209	Gm16152
chr1	38526600	38527128	+	ENSMUSG00000102984	Gm34727
chr1	38659752	38664999	+	ENSMUSG00000122371	Gm69402
chr1	38761701	38762202	+	ENSMUSG00000102541	Gm38135
chr1	38806265	38806767	+	ENSMUSG00000103531	2610300A13Rik
chr1	38832453	38875792	-	381338	Lonrf2
chr1	38902945	38937258	-	98388	Chst10
chr1	38923835	38927153	+	ENSMUSG00000103647	Gm37707
chr1	38947026	38947797	+	625775	Gm6621
chr1	38978230	38989358	+	433292	Nms
chr1	39019847	39021126	+	ENSMUSG00000132153	Gm35171
chr1	39024689	39038023	+	68833	Pdcl3
chr1	39031759	39033397	+	ENSMUSG00000103046	Gm37309
chr1	39044618	39054799	-	ENSMUSG00000135574	Gm70744
chr1	39046165	39052441	+	ENSMUSG00000135611	Gm70746
chr1	39065077	39119464	-	ENSMUSG00000124233	Gm35222
chr1	39082966	39084952	-	ENSMUSG00000124315	Gm69661
chr1	39087729	39096718	-	ENSMUSG00000104188	Gm37821
chr1	39120333	39122419	-	ENSMUSG00000103182	Gm37091
chr1	39141663	39145064	-	ENSMUSG00000132325	Gm70560
chr1	39225977	39226073	-	102466631	Mir6349
chr1	39232705	39402323	+	18143	Npas2
chr1	39309905	39323986	-	ENSMUSG00000126345	Gm70052
chr1	39315364	39315646	-	ENSMUSG00000092553	Gm20428
chr1	39353980	39354534	+	100041999	Gm3617
chr1	39401627	39407399	-	ENSMUSG00000131701	Gm53549
chr1	39406884	39413938	+	114641	Rpl31
chr1	39410573	39517881	-	54610	Tbc1d8
chr1	39458129	39459013	-	ENSMUSG00000102607	Gm37265
chr1	39517893	39519597	+	ENSMUSG00000126978	Gm70096
chr1	39525300	39526656	-	ENSMUSG00000142229	Gm71117
chr1	39558614	39558828	+	115487696	Gm24826
chr1	39558614	39558829	+	ENSMUSG00002076218	Gm24826
chr1	39574073	39585970	+	52846	Cnot11
chr1	39586651	39591083	-	ENSMUSG00000085894	Gm15832
chr1	39587826	39587935	-	100217461	Snord89
chr1	39590202	39616503	-	67702	Rnf149
chr1	39612827	39612956	-	115485772	Gm23722
chr1	39628977	39630966	-	ENSMUSG00000141216	Gm71041
chr1	39631440	39638965	+	115487085	Gm51620
chr1	39636585	39637173	-	ENSMUSG00000102471	Gm5100
chr1	39657574	39690642	-	263764	Creg2
chr1	39689344	39703876	+	ENSMUSG00000097083	D930019O06Rik
chr1	39704461	39760175	-	619289	Rfx8
chr1	39728489	39732419	+	ENSMUSG00000128717	Gm70273
chr1	39760206	39796917	+	ENSMUSG00000141754	Gm71082
chr1	39841716	39844641	-	ENSMUSG00000091937	Gm3646
chr1	39870066	39932037	-	73426	1700066B17Rik
chr1	39885395	39904727	+	102639244	Gm35600
chr1	39940044	40067208	+	26921	Map4k4
chr1	40088199	40089528	-	ENSMUSG00000102985	4930456G14Rik
chr1	40094991	40125040	-	100047133	Gm16894
chr1	40113239	40164391	+	16178	Il1r2
chr1	40127671	40130741	+	ENSMUSG00000102975	Gm37347
chr1	40171251	40179445	+	ENSMUSG00000131284	Gm70505
chr1	40178608	40180160	-	ENSMUSG00000131320	Gm70509
chr1	40187898	40192018	+	ENSMUSG00000134998	Gm35741
chr1	40201736	40202669	-	ENSMUSG00000137865	Gm70866
chr1	40264174	40356417	+	16177	Il1r1
chr1	40277180	40283659	+	ENSMUSG00000103560	Gm38070
chr1	40363708	40406734	+	107527	Il1rl2
chr1	40393012	40393696	+	100416211	Gm17970
chr1	40400464	40439583	-	ENSMUSG00000123550	Gm69581
chr1	40420353	40423104	+	ENSMUSG00000123634	Gm69597
chr1	40430781	40452026	+	ENSMUSG00000123590	Gm69585
chr1	40468730	40504575	+	17082	Il1rl1
chr1	40504712	40540014	+	16182	Il18r1
chr1	40554522	40590865	+	16174	Il18rap
chr1	40611242	40619849	-	102639500	Gm35801
chr1	40619131	40670186	+	110895	Slc9a4
chr1	40622055	40626001	-	ENSMUSG00000102676	Gm37435
chr1	40719384	40721031	-	ENSMUSG00000135694	Gm70750
chr1	40719734	40808433	+	226999	Slc9a2
chr1	40730602	40736796	-	ENSMUSG00000103679	Gm37623
chr1	40810401	40829859	-	211798	Mfsd9
chr1	40810541	40824548	+	ENSMUSG00000103270	Gm37915
chr1	40844497	40899205	+	381339	Tmem182
chr1	40869435	40878450	-	ENSMUSG00000122729	Gm69455
chr1	40902897	40903392	-	ENSMUSG00000094136	Gm5973
chr1	40943418	40946122	-	ENSMUSG00000122427	Gm69423
chr1	41013589	41020687	+	ENSMUSG00000123469	Gm69571
chr1	41033855	41073106	-	ENSMUSG00000131862	Gm70541
chr1	41088996	41096312	+	ENSMUSG00000135609	Gm70745
chr1	41094887	41095467	-	ENSMUSG00000135647	Gm70748
chr1	41206686	41227094	-	74897	4930448I06Rik
chr1	41466392	41471048	+	ENSMUSG00000135117	Gm70717
chr1	41534657	41572544	-	105243912	Gm39631
chr1	41566091	41568703	-	ENSMUSG00000100185	Gm28634
chr1	41609256	41641876	-	ENSMUSG00000140844	Gm35935
chr1	41656750	41716659	-	ENSMUSG00000135779	Gm70758
chr1	41671812	41692847	+	ENSMUSG00000135818	Gm70759
chr1	41782154	41978758	+	102639765	Gm29260
chr1	41927279	42022141	-	ENSMUSG00000122634	Gm69440
chr1	42142449	42143493	+	ENSMUSG00000100178	Gm5267
chr1	42147714	42157993	+	ENSMUSG00000130614	Gm70456
chr1	42218450	42219548	-	666582	Gm8176
chr1	42268886	42270268	+	ENSMUSG00000053640	Gm9915
chr1	42277393	42277855	-	ENSMUSG00000101919	Gm29664
chr1	42293960	42298207	+	ENSMUSG00000127954	Gm70195
chr1	42298929	42426946	+	ENSMUSG00000101299	Gm28175
chr1	42363750	42395097	-	ENSMUSG00000100180	Gm28140
chr1	42438879	42519611	-	ENSMUSG00000141624	Gm36678
chr1	42520166	42530995	-	ENSMUSG00000129060	Gm70334
chr1	42530653	42534594	+	ENSMUSG00000129105	Gm70340
chr1	42530973	42534823	+	ENSMUSG00000103106	Gm37047
chr1	42599567	42616834	-	ENSMUSG00000129676	ENSMUSG00000129676
chr1	42611355	42644859	+	ENSMUSG00000129600	Gm70382
chr1	42629754	42734584	-	ENSMUSG00000060424	Pantr1
chr1	42676852	42707296	+	ENSMUSG00000129639	Gm70384
chr1	42687360	42752940	-	ENSMUSG00000097063	Pantr2
chr1	42690886	42691561	+	ENSMUSG00000104199	4930420N18Rik
chr1	42723408	42783959	+	108167623	Gm20646
chr1	42732521	42734003	+	ENSMUSG00000121019	Gm57163
chr1	42734085	42742336	+	18993	Pou3f3
chr1	42761436	42762771	-	ENSMUSG00000129834	Gm70409
chr1	42789872	42792041	+	104940697	Dalir
chr1	42794017	42808756	-	ENSMUSG00000129717	Gm70396
chr1	42810769	42824040	-	ENSMUSG00000129759	Gm70397
chr1	42890348	42945274	+	69527	Mrps9
chr1	42905845	42905978	-	115485781	Gm23126
chr1	42943551	42992239	-	105243914	Gm39633
chr1	42992032	43074616	+	93690	Gpr45
chr1	43076005	43076089	+	ENSMUSG00002075628	Gm56302
chr1	43086360	43137859	-	73122	Tgfbrap1
chr1	43095427	43096294	+	ENSMUSG00000100269	Gm28782
chr1	43131748	43132995	+	ENSMUSG00000041878	8430432A02Rik
chr1	43137648	43186637	+	98404	AI597479
chr1	43162199	43236290	-	14200	Fhl2
chr1	43228316	43228798	+	ENSMUSG00000094497	Gm8210
chr1	43230563	43231483	+	ENSMUSG00000141458	Gm71064
chr1	43235975	43306593	+	ENSMUSG00000120601	Gm30307
chr1	43237121	43237498	-	ENSMUSG00000141493	Gm71067
chr1	43258653	43351039	-	ENSMUSG00000099576	Gm29040
chr1	43309843	43310295	+	115486948	Gm29610
chr1	43331617	43341432	+	ENSMUSG00000126747	Gm70080
chr1	43448744	43449123	+	ENSMUSG00000101923	Gm29041
chr1	43483739	43609680	+	17974	Nck2
chr1	43527607	43530097	+	ENSMUSG00000103422	Gm37536
chr1	43563432	43581523	-	ENSMUSG00000123761	Gm69604
chr1	43599433	43600725	+	ENSMUSG00000103945	Gm38228
chr1	43612084	43644167	-	ENSMUSG00000126248	Gm70027
chr1	43769754	43781743	+	78896	Ecrg4
chr1	43781121	43783055	-	ENSMUSG00000100764	Gm29155
chr1	43782075	43782686	+	ENSMUSG00000100635	Gm29157
chr1	43784944	43785442	-	ENSMUSG00000100480	Gm29156
chr1	43786126	43867044	-	67883	Uxs1
chr1	43825070	43826348	+	ENSMUSG00000090243	Gm16103
chr1	43927128	43928888	-	ENSMUSG00000127515	Gm70159
chr1	43927211	43927755	+	ENSMUSG00000100701	Gm19587
chr1	43937454	43938269	+	ENSMUSG00000101395	Gm8241
chr1	43942088	43942212	+	115485801	Gm26352
chr1	43957937	43958046	-	ENSMUSG00002075225	Gm54687
chr1	43971365	43973502	-	ENSMUSG00000120105	Gm57117
chr1	43972769	44042467	+	22019	Tpp2
chr1	44038747	44039649	-	ENSMUSG00000135017	Gm70706
chr1	44045682	44059222	-	433294	Mettl21c
chr1	44057630	44057809	-	ENSMUSG00000090106	Gm15838
chr1	44095032	44118906	-	102636082	Ccdc168
chr1	44125773	44141635	-	75623	Tex30
chr1	44130623	44149950	-	ENSMUSG00000101104	Gm29247
chr1	44138885	44139980	+	ENSMUSG00000123011	Gm69524
