seqnames	start	end	width	strand	gene_id	symbol
chr1	32247233	32248856	1624	+	84734	FAM167B
chr1	32251239	32286165	34927	+	3932	LCK
chr1	32292086	32333635	41550	+	3065	HDAC1
chr1	32333832	32336379	2548	-	65108	MARCKSL1
chr1	32353454	32364312	10859	+	81629	TSSK3
chr1	32361270	32364278	3009	-	100128071	FAM229A
chr1	32365103	32394731	29629	-	55108	BSDC1
chr1	32465057	32605939	140883	+	653121	ZBTB8A
chr1	32465069	32496686	31618	+	728116	ZBTB8B
chr1	32600172	32650903	50732	-	339487	ZBTB8OS
chr1	32651142	32686211	35070	+	5928	RBBP4
chr1	32680360	32703596	23237	-	81493	SYNC
chr1	32741885	32774970	33086	+	57648	KIAA1522
chr1	32775237	32818153	42917	-	8565	YARS
chr1	32816767	32858879	42113	+	64766	S100PBP
chr1	32862268	32872482	10215	-	252995	FNDC5
chr1	32885994	32898441	12448	+	3208	HPCA
chr1	32894594	32901438	6845	-	113452	TMEM54
chr1	32936445	32964685	28241	-	127544	RNF19B
chr1	33007940	33080996	73057	-	204	AK2
chr1	33081104	33120530	39427	+	113451	AZIN2
chr1	33145402	33182053	36652	-	55223	TRIM62
chr1	33256545	33300719	44175	+	149076	ZNF362
chr1	33306766	33321098	14333	-	127550	A3GALT2
chr1	33323623	33431052	107430	-	1912	PHC2
chr1	33332431	33332541	111	-	100500853	MIR3605
chr1	33350352	33363245	12894	+	101929464	LOC101929464
chr1	33472645	33496507	23863	+	7579	ZSCAN20
chr1	33513999	34165842	651844	-	114784	CSMD2
chr1	33860475	33864791	4317	+	127540	HMGB4
chr1	33868953	33885458	16506	+	402779	CSMD2-AS1
chr1	34166883	34219131	52249	+	84970	C1orf94
chr1	34669599	34669694	96	-	693137	MIR552
chr1	34712737	34859816	147080	-	113444	SMIM12
chr1	34755047	34758512	3466	+	2709	GJB5
chr1	34759741	34763724	3984	+	127534	GJB4
chr1	34781189	34786369	5181	+	2707	GJB3
chr1	34792998	34795747	2750	+	2701	GJA4
chr1	34865436	34929585	64150	-	58512	DLGAP3
chr1	34974356	34985313	10958	-	653160	LOC653160
chr1	34981533	35031968	50436	-	9204	ZMYM6
chr1	34981535	34985353	3819	-	100506144	TMEM35B
chr1	35059786	35115859	56074	+	79830	ZMYM1
chr1	35176378	35193148	16771	-	6421	SFPQ
chr1	35268967	35422058	153092	+	9202	ZMYM4
chr1	35433490	35557950	124461	-	79932	KIAA0319L
chr1	35557473	35567274	9802	+	23154	NCDN
chr1	35573370	35595328	21959	+	339488	TFAP2E
chr1	35599544	35641844	42301	-	5690	PSMB2
chr1	35713875	35719472	5598	-	127703	C1orf216
chr1	35720218	35769967	49750	-	63967	CLSPN
chr1	35808172	35857890	49719	+	192670	AGO4
chr1	35869808	35930528	60721	+	26523	AGO1
chr1	35930718	36072500	141783	+	192669	AGO3
chr1	36084075	36088275	4201	+	27285	TEKT2
chr1	36088875	36093932	5058	+	54936	ADPRHL2
chr1	36095236	36125220	29985	-	1296	COL8A2
chr1	36136570	36156053	19484	-	27095	TRAPPC3
chr1	36155579	36180849	25271	+	55700	MAP7D1
chr1	36224416	36305357	80942	+	9967	THRAP3
chr1	36306387	36324886	18500	+	79729	SH3D21
chr1	36322031	36324154	2124	-	55194	EVA1B
chr1	36339624	36385896	46273	-	83931	STK40
chr1	36391238	36397892	6655	-	84967	LSM10
chr1	36415827	36450451	34625	-	127700	OSCP1
chr1	36455718	36464437	8720	-	64960	MRPS15
chr1	36466043	36483278	17236	-	1441	CSF3R
chr1	36795527	37034129	238603	-	2899	GRIK3
chr1	37161563	37161634	72	+	100422898	MIR4255
chr1	37454879	37474411	19533	-	728431	LINC01137
chr1	37474552	37484379	9828	+	80149	ZC3H12A
chr1	37480230	37480289	60	+	102465438	MIR6732
chr1	37492575	37514774	22200	-	64769	MEAF6
chr1	37500935	37500994	60	-	100847010	MIR5581
chr1	37534449	37554302	19854	-	79753	SNIP1
chr1	37556919	37566857	9939	+	7802	DNALI1
chr1	37566816	37595935	29120	-	29889	GNL2
chr1	37611350	37634923	23574	-	284654	RSPO1
chr1	37681570	37692249	10680	-	54955	C1orf109
chr1	37692418	37709719	17302	+	55143	CDCA8
chr1	37713880	37765133	51254	-	284656	EPHA10
chr1	37793802	37801137	7336	+	149175	MANEAL
chr1	37802944	37808185	5242	-	79693	YRDC
chr1	37806979	37809454	2476	+	127687	C1orf122
chr1	37809567	37859620	50054	-	4520	MTF1
chr1	37860697	37947057	86361	-	3633	INPP5B
chr1	37956975	37990921	33947	-	10946	SF3A3
chr1	37996770	38005606	8837	-	2275	FHL3
chr1	38009258	38024824	15567	+	51118	UTP11
chr1	38043827	38046794	2968	-	5453	POU3F1
chr1	38089231	38089329	99	+	100500801	MIR3659
chr1	38209034	38214767	5734	-	339442	LINC01343
chr1	38838198	38874494	36297	-	64121	RRAGC
chr1	38860000	38919396	59397	+	105378663	LOC105378663
chr1	38862964	38881617	18654	-	100527950	GJA9-MYCBP
chr1	38864236	38873368	9133	-	26292	MYCBP
chr1	38874551	38881587	7037	-	81025	GJA9
chr1	38885807	38941799	55993	-	54933	RHBDL2
chr1	38991223	39006059	14837	+	79647	AKIRIN1
chr1	39026318	39034636	8319	+	4725	NDUFS5
chr1	39081316	39487177	405862	+	23499	MACF1
chr1	39409073	39416482	7410	+	643314	KIAA0754
chr1	39491646	39525935	34290	+	353500	BMP8A
chr1	39522280	39546187	23908	-	728448	PPIEL
chr1	39560816	39576790	15975	-	8761	PABPC4
chr1	39565160	39573203	8044	+	101929516	PABPC4-AS1
chr1	39567374	39567508	135	-	677834	SNORA55
chr1	39624153	39639945	15793	-	26508	HEYL
chr1	39659121	39672038	12918	-	84618	NT5C1A
chr1	39678648	39691689	13042	-	51440	HPCAL4
chr1	39692182	39763914	71733	+	10450	PPIE
chr1	39757182	39788861	31680	-	656	BMP8B
chr1	39769523	39771348	1826	-	64064	OXCT2
chr1	39841022	39883511	42490	-	54802	TRIT1
chr1	39895426	39902256	6831	-	4610	MYCL
chr1	39955112	39969968	14857	+	84879	MFSD2A
chr1	40040233	40072649	32417	+	10487	CAP1
chr1	40072705	40097703	24999	-	5538	PPT1
chr1	40161373	40240921	79549	+	6018	RLF
chr1	40245947	40251691	5745	+	127391	TMCO2
chr1	40258107	40294184	36078	+	10269	ZMPSTE24
chr1	40300487	40317816	17330	-	1298	COL9A2
chr1	40344850	40423326	78477	+	64744	SMAP2
chr1	40450102	40463718	13617	+	65243	ZFP69B
chr1	40477215	40496343	19129	+	339559	ZFP69
chr1	40508741	40516556	7816	+	64789	EXO5
chr1	40531561	40548169	16609	+	127396	ZNF684
chr1	40620679	40665657	44979	-	9783	RIMS3
chr1	40690380	40692066	1687	-	100130557	NFYC-AS1
chr1	40691570	40771603	80034	+	4802	NFYC
chr1	40754351	40754463	113	+	407034	MIR30E
chr1	40757284	40757372	89	+	407031	MIR30C1
chr1	40784012	40840452	56441	+	9132	KCNQ4
chr1	40861051	40862366	1316	-	163732	CITED4
chr1	40979335	41012565	33231	+	1503	CTPS1
chr1	41014590	41043890	29301	+	100507178	SLFNL1-AS1
chr1	41015597	41023237	7641	-	200172	SLFNL1
chr1	41027200	41242154	214955	-	22955	SCMH1
chr1	41361922	41383590	21669	+	100132074	FOXO6
chr1	41478775	41484673	5899	-	1907	EDN2
chr1	41506365	42035925	529561	-	59269	HIVEP3
chr1	42153421	42155824	2404	+	2981	GUCA2B
chr1	42162691	42164718	2028	-	2980	GUCA2A
chr1	42176539	42335877	159339	-	22887	FOXJ3
chr1	42380795	42422578	41784	+	284716	RIMKLA
chr1	42430329	42456267	25939	-	84217	ZMYND12
chr1	42456117	42473560	17444	+	79717	PPCS
chr1	42463354	42654664	191311	+	728621	CCDC30
chr1	42658425	42676758	18334	+	10465	PPIH
chr1	42682427	42702349	19923	+	4904	YBX1
chr1	42733093	42740254	7162	-	149461	CLDN19
chr1	42746335	42767084	20750	-	64175	P3H1
chr1	42767269	42794493	27225	+	79078	C1orf50
chr1	42787990	42798230	10241	+	100129924	TMEM269
chr1	42807052	42817252	10201	-	374969	SVBP
chr1	42817124	42844989	27866	+	114625	ERMAP
chr1	42846573	42852477	5905	+	51058	ZNF691
chr1	42925375	42959173	33799	-	6513	SLC2A1
chr1	42959049	42983358	24310	+	440584	SLC2A1-AS1
chr1	43145153	43156396	11244	+	440585	FAM183A
chr1	43164175	43270936	106762	-	10969	EBNA1BP2
chr1	43172149	43254358	82210	+	149465	CFAP57
chr1	43269994	43274002	4009	+	128218	TMEM125
chr1	43281883	43285617	3735	-	149466	C1orf210
chr1	43300993	43323108	22116	+	7075	TIE1
chr1	43337807	43352772	14966	+	4352	MPL
chr1	43358955	43363203	4249	+	991	CDC20
chr1	43363397	43368074	4678	-	64834	ELOVL1
chr1	43364648	43364715	68	-	102466723	MIR6734
chr1	43383917	43389808	5892	-	112950	MED8
chr1	43389882	43452650	62769	+	23334	SZT2
chr1	43448539	43448611	73	+	102465440	MIR6735
chr1	43451003	43453989	2987	-	81888	HYI
chr1	43525187	43623666	98480	+	5792	PTPRF
chr1	43650158	43705515	55358	+	9682	KDM4A
chr1	43699765	43708138	8374	-	100132774	KDM4A-AS1
chr1	43705824	43931165	225342	+	6487	ST3GAL3
chr1	43709392	43727343	17952	-	101929592	LOC101929592
chr1	43933320	43937241	3922	+	9048	ARTN
chr1	43946939	43968022	21084	+	9670	IPO13
chr1	43970000	43973369	3370	+	1802	DPH2
chr1	43974487	43978295	3809	+	533	ATP6V0B
chr1	43978943	43991170	12228	+	8704	B4GALT2
chr1	43991359	43996528	5170	+	149473	CCDC24
chr1	43991500	44031467	39968	-	6536	SLC6A9
chr1	44118850	44135140	16291	+	128209	KLF17
chr1	44213455	44220681	7227	+	55929	DMAP1
chr1	44221070	44355260	134191	-	79033	ERI3
chr1	44243408	44244273	866	-	100874278	ERI3-IT1
chr1	44405194	44651724	246531	+	55182	RNF220
chr1	44545493	44545552	60	+	100847089	MIR5584
chr1	44635238	44674555	39318	-	79639	TMEM53
chr1	44674692	44725591	50900	+	339541	ARMH1
chr1	44721786	44721902	117	-	26828	RNU5F-1
chr1	44731055	44731170	116	-	26830	RNU5D-1
chr1	44739818	44767767	27950	+	11004	KIF2C
chr1	44775251	44778779	3529	+	6202	RPS8
chr1	44775864	44775943	80	+	26811	SNORD55
chr1	44776490	44776593	104	+	94161	SNORD46
chr1	44777843	44777912	70	+	94162	SNORD38A
chr1	44778390	44778458	69	+	94163	SNORD38B
chr1	44783585	44787705	4121	-	266675	BEST4
chr1	44800225	44805990	5766	+	1263	PLK3
chr1	44808482	44815585	7104	+	149478	BTBD19
chr1	44819844	44843063	23220	-	8643	PTCH2
chr1	44850522	44986722	136201	-	8891	EIF2B3
chr1	45002540	45011329	8790	-	79654	HECTD3
chr1	45012147	45015575	3429	+	7389	UROD
chr1	45016399	45306209	289811	-	57643	ZSWIM5
chr1	45303910	45305619	1710	+	400752	LINC01144
chr1	45326905	45328533	1629	+	84842	HPDL
chr1	45329163	45340470	11308	-	4595	MUTYH
chr1	45339670	45343975	4306	+	114034	TOE1
chr1	45343883	45491166	147284	-	10420	TESK2
chr1	45493866	45500079	6214	-	126661	CCDC163
chr1	45500053	45513382	13330	+	25974	MMACHC
chr1	45511036	45523047	12012	-	5052	PRDX1
chr1	45550543	45570049	19507	+	10327	AKR1A1
chr1	45583846	45618904	35059	+	4678	NASP
chr1	45620044	45624057	4014	-	149483	CCDC17
chr1	45627304	45688113	60810	-	60313	GPBP1L1
chr1	45687214	45694443	7230	+	51249	TMEM69
chr1	45694324	45750650	56327	-	3652	IPP
chr1	45786987	46036124	249138	+	23139	MAST2
chr1	46040140	46176488	136349	-	8503	PIK3R3
chr1	46134531	46139081	4551	+	101929626	LOC101929626
chr1	46175073	46185958	10886	+	10103	TSPAN1
chr1	46188682	46220305	31624	-	55624	POMGNT1
chr1	46203334	46221261	17928	+	541468	LURAP1
chr1	46247688	46278473	30786	+	8438	RAD54L
chr1	46261196	46303608	42413	-	10489	LRRC41
chr1	46303631	46316776	13146	+	7388	UQCRH
chr1	46340177	46365152	24976	+	387338	NSUN4
chr1	46394265	46413848	19584	+	2166	FAAH
chr1	46446673	46451281	4609	-	101929651	LINC01398
chr1	46506996	46514226	7231	+	127343	DMBX1
chr1	46538696	46570255	31560	+	100507423	MKNK1-AS1
chr1	46547349	46551215	3867	-	148930	KNCN
chr1	46557408	46616843	59436	-	8569	MKNK1
chr1	46607715	46616891	9177	-	148932	MOB3C
chr1	46632737	46673867	41131	-	64756	ATPAF1
chr1	46668855	46673594	4740	+	374973	TEX38
chr1	46674036	46692098	18063	+	100130197	EFCAB14-AS1
chr1	46675159	46719064	43906	-	9813	EFCAB14
chr1	46757838	46819413	61576	+	1580	CYP4B1
chr1	46929177	46941484	12308	-	1579	CYP4A11
chr1	47023568	47050751	27184	+	260293	CYP4X1
chr1	47067488	47118319	50832	+	199974	CYP4Z1
chr1	47137435	47149741	12307	+	284541	CYP4A22
chr1	47179250	47180339	1090	+	100874253	LINC00853
chr1	47183593	47191044	7452	-	10158	PDZK1IP1
chr1	47216290	47232220	15931	-	6886	TAL1
chr1	47250139	47314147	64009	-	6491	STIL
chr1	47333797	47378839	45043	+	51727	CMPK1
chr1	47380928	47408477	27550	-	102724077	LINC01389
chr1	47416072	47418052	1981	+	2301	FOXE3
chr1	47432133	47434641	2509	-	84793	FOXD2-AS1
chr1	47436017	47440691	4675	+	2306	FOXD2
chr1	47760528	47996895	236368	-	388630	TRABD2B
chr1	48222685	48248644	25960	+	200010	SLC5A9
chr1	48295372	48472208	176837	-	54558	SPATA6
chr1	48532855	50023913	1491059	-	84871	AGBL4
chr1	48727523	48776969	49447	-	79656	BEND5
chr1	49257411	49269285	11875	+	101929721	LOC101929721
chr1	49374201	49472085	97885	-	100874313	AGBL4-IT1
chr1	50048014	50203786	155773	+	1996	ELAVL4
chr1	50417550	50423500	5951	-	63950	DMRTA2
chr1	50437028	50960263	523236	-	11124	FAF1
chr1	50960745	50974633	13889	+	1031	CDKN2C
chr1	51059837	51059905	69	+	100616189	MIR4421
chr1	51060018	51060103	86	+	102466656	MIR6500
chr1	51102234	51148086	45853	+	284546	C1orf185
chr1	51236271	51273455	37185	+	26994	RNF11
chr1	51287258	51345116	57859	-	22996	TTC39A
chr1	51329654	51335324	5671	+	102724097	TTC39A-AS1
chr1	51354263	51519328	165066	-	2060	EPS15
chr1	51577179	51798427	221249	+	114883	OSBPL9
chr1	51789191	51878937	89747	-	4898	NRDC
chr1	51836341	51836410	70	-	100313892	MIR761
chr1	51907956	51990764	82809	-	5865	RAB3B
chr1	52020131	52056171	36041	-	51060	TXNDC12
chr1	52032103	52033816	1714	-	112970	KTI12
chr1	52050918	52052683	1766	+	104355143	TXNDC12-AS1
chr1	52056125	52090716	34592	+	91408	BTF3L4
chr1	52142094	52346686	204593	+	9372	ZFYVE9
chr1	52345723	52366193	20471	-	200014	CC2D1B
chr1	52372829	52404459	31631	-	4998	ORC1
chr1	52404564	52420839	16276	+	84950	PRPF38A
chr1	52408282	52553487	145206	-	23318	TUT4
chr1	52602372	52609051	6680	+	2882	GPX7
chr1	52633344	52669683	36340	+	348378	SHISAL2A
chr1	52684451	52698366	13916	-	65260	COA7
chr1	52726467	52827342	100876	+	79699	ZYG11B
chr1	52842511	52894998	52488	+	440590	ZYG11A
chr1	52895910	52927212	31303	-	55268	ECHDC2
chr1	52927229	53051703	124475	+	6342	SCP2
chr1	52928674	52928772	99	+	100616156	NA
chr1	52934930	52935017	88	+	100616458	NA
chr1	52940314	52940413	100	+	100616145	NA
chr1	53062052	53085502	23451	+	127435	PODN
chr1	53087179	53142632	55454	-	6512	SLC1A7
chr1	53196429	53214197	17769	+	1376	CPT2
chr1	53214099	53220617	6519	-	54987	C1orf123
chr1	53226892	53238610	11719	-	4116	MAGOH
chr1	53238610	53242783	4174	+	100507564	LOC100507564
chr1	53242364	53328070	85707	-	7804	LRP8
chr1	53328233	53336509	8277	+	105378732	LINC01771
chr1	53459399	53467488	8090	+	63948	DMRTB1
chr1	53506237	53738106	231870	-	148979	GLIS1
chr1	53765460	53838860	73401	-	55706	NDC1
chr1	53851719	53889834	38116	-	54432	YIPF1
chr1	53891239	53911086	19848	+	1733	DIO1
chr1	53916574	53945929	29356	-	51668	HSPB11
chr1	53946077	53968168	22092	+	115353	LRRC42
chr1	54007299	54018186	10888	-	388633	LDLRAD1
chr1	54026681	54053504	26824	-	9528	TMEM59
chr1	54053587	54112519	58933	+	127428	TCEANC2
chr1	54054079	54054154	76	+	100616315	MIR4781
chr1	54138995	54172694	33700	-	200008	CDCP2
chr1	54143392	54200073	56682	-	606495	CYB5RL
chr1	54184041	54225464	41424	+	51253	MRPL37
chr1	54225432	54413479	188048	-	23648	SSBP3
chr1	54236440	54239063	2624	+	619518	SSBP3-AS1
chr1	54542257	54639192	96936	+	26027	ACOT11
chr1	54609182	54623556	14375	-	338094	FAM151A
chr1	54641754	54710266	68513	+	374977	MROH7
chr1	54641786	54742308	100523	+	100527960	MROH7-TTC4
chr1	54715822	54742657	26836	+	7268	TTC4
chr1	54756898	54764514	7617	-	25973	PARS2
chr1	54779712	54801267	21556	-	55001	TTC22
chr1	54806063	54842252	36190	+	163747	LEXM
chr1	54849633	54887218	37586	-	1718	DHCR24
chr1	54980792	54992293	11502	+	199964	TMEM61
chr1	54998933	55010883	11951	+	7809	BSND
chr1	55039548	55064852	25305	+	255738	PCSK9
chr1	55066359	55215113	148755	-	23358	USP24
chr1	55225641	55225723	83	+	100616272	MIR4422
chr1	56494747	56645301	150555	-	8613	PLPP3
chr1	56579168	56645272	66105	-	101929935	LOC101929935
chr1	56645322	56715335	70014	+	5563	PRKAA2
chr1	56718804	56819696	100893	-	199920	FYB2
chr1	56854806	56918221	63416	+	731	C8A
chr1	56929210	56966140	36931	-	732	C8B
chr1	56994778	58546734	1551957	-	1600	DAB1
chr1	57860532	57874341	13810	+	101926890	DAB1-AS1
chr1	58415384	58546802	131419	-	115209	OMA1
chr1	58575423	58577773	2351	-	4070	TACSTD2
chr1	58654739	58700092	45354	-	114803	MYSM1
chr1	58780788	58784327	3540	-	3725	JUN
chr1	58785160	58899594	114435	+	100131060	LINC01135
chr1	58933643	59132795	199153	+	101926925	LINC01358
chr1	59131936	59208121	76186	-	729467	HSD52
chr1	59296638	59810647	514010	+	55277	FGGY
chr1	59733227	59733296	70	-	100616409	MIR4711
chr1	59814786	59876378	61593	+	51361	HOOK1
chr1	59893308	59926790	33483	-	1573	CYP2J2
chr1	59987269	60073770	86502	-	127795	C1orf87
chr1	60659631	60867998	208368	-	101926964	LOC101926964
chr1	60865259	61462793	597535	+	4774	NFIA
chr1	60940239	60970776	30538	-	100996570	NFIA-AS2
chr1	61248945	61253510	4566	-	645030	NFIA-AS1
chr1	61681046	61725423	44378	-	83941	TM2D1
chr1	61742477	62178675	436199	+	10207	PATJ
chr1	62078786	62078859	74	+	100422902	MIR3116-1
chr1	62194831	62212328	17498	+	54596	L1TD1
chr1	62236979	62319414	82436	-	163782	KANK4
chr1	62436297	62451804	15508	+	7398	USP1
chr1	62454726	62688368	233643	-	85440	DOCK7
chr1	62597487	62606159	8673	+	27329	ANGPTL3
chr1	62784135	62865513	81379	+	84938	ATG4C
chr1	63159087	63317274	158188	-	199899	LINC00466
chr1	63320884	63324441	3558	-	100996301	FOXD3-AS1
chr1	63323041	63325126	2086	+	27022	FOXD3
chr1	63326925	63326984	60	-	102464823	MIR6068
chr1	63367590	63438562	70973	+	29929	ALG6
chr1	63440770	63593721	152952	-	23421	ITGB3BP
chr1	63523372	63572693	49322	+	84455	EFCAB7
chr1	63547082	63550636	3555	+	79469	DLEU2L
chr1	63593276	63660245	66970	+	5236	PGM1
chr1	63774022	64181498	407477	+	4919	ROR1
chr1	64094442	64171297	76856	-	101927034	ROR1-AS1
chr1	64203627	64267368	63742	+	148581	UBE2U
chr1	64470792	64693058	222267	+	57685	CACHD1
chr1	64579847	64579923	77	+	100616338	MIR4794
chr1	64745095	64833232	88138	+	55225	RAVER2
chr1	64833229	64966504	133276	-	3716	JAK1
chr1	64972225	65002489	30265	-	101927084	LINC01359
chr1	65057755	65057842	88	-	100500854	MIR3671
chr1	65058434	65058508	75	-	406893	MIR101-1
chr1	65147549	65232145	84597	+	205	AK4
chr1	65248219	65415869	167651	+	9829	DNAJC6
chr1	65420587	65436007	15421	+	54741	LEPROT
chr1	65420652	65641559	220908	+	3953	LEPR
chr1	65792514	66374579	582066	+	5142	PDE4B
chr1	66042500	66050718	8219	-	101927139	LOC101927139
chr1	66533383	66748299	214917	+	84251	SGIP1
chr1	66628415	66628525	111	+	100422871	MIR3117
chr1	66752459	66778787	26329	+	200132	TCTEX1D1
chr1	66797741	66801256	3516	-	10022	INSL5
chr1	66812885	66924887	112003	-	79819	WDR78
chr1	66924895	66988619	63725	+	57708	MIER1
chr1	66999332	67054099	54768	-	23169	SLC35D1
chr1	67092165	67231853	139689	-	400757	C1orf141
chr1	67166400	67259979	93580	+	149233	IL23R
chr1	67307364	67396900	89537	+	3595	IL12RB2
chr1	67407810	67430415	22606	-	26135	SERBP1
chr1	67685061	67688338	3278	+	1647	GADD45A
chr1	67701466	67833467	132002	-	55970	GNG12
chr1	67832303	68202987	370685	+	100289178	GNG12-AS1
chr1	68045962	68051631	5670	-	9077	DIRAS3
chr1	68098473	68233120	134648	-	79971	WLS
chr1	68183518	68183610	93	-	100302279	MIR1262
chr1	68428822	68449959	21138	-	6121	RPE65
chr1	68474152	68497221	23070	-	55635	DEPDC1
chr1	68496676	68538627	41952	+	101927220	DEPDC1-AS1
chr1	69568398	70148005	579608	+	57554	LRRC7
chr1	70144805	70205620	60816	-	55631	LRRC40
chr1	70205682	70253052	47371	+	9295	SRSF11
chr1	70260588	70354734	94147	-	81573	ANKRD13C
chr1	70354805	70385339	30535	+	11147	HHLA3
chr1	70411218	70439851	28634	+	1491	CTH
chr1	70706453	70786468	80016	+	101927244	LINC01788
chr1	70852353	71047808	195456	-	5733	PTGER3
chr1	71048855	71067184	18330	+	100132618	ZRANB2-AS1
chr1	71063291	71081297	18007	-	9406	ZRANB2
chr1	71067631	71067716	86	-	406962	MIR186
chr1	71081324	71463501	382178	+	100852410	ZRANB2-AS2
chr1	71395940	72282734	886795	-	257194	NEGR1
chr1	71794232	71837012	42781	-	100852409	NEGR1-IT1
chr1	73306170	73355253	49084	+	101927295	LINC01360
chr1	74026015	74198187	172173	-	127255	LRRIQ3
chr1	74198212	74234086	35875	+	8790	FPGT
chr1	74198235	74543982	345748	+	100526835	FPGT-TNNI3K
chr1	74235401	74544428	309028	+	51086	TNNI3K
chr1	74568111	74673738	105628	-	127254	ERICH3
chr1	74577430	74626098	48669	+	101927320	ERICH3-AS1
chr1	74705482	74733408	27927	-	1429	CRYZ
chr1	74733152	74766674	33523	+	127253	TYW3
chr1	75128434	75161533	33100	+	431707	LHX8
chr1	75202131	75611116	408986	-	204962	SLC44A5
chr1	75724347	75763679	39333	+	34	ACADM
chr1	75749497	75795079	45583	+	5876	RABGGTB
chr1	75787072	75787150	79	+	692085	SNORD45C
chr1	75787889	75787972	84	+	26805	SNORD45A
chr1	75789477	75789548	72	+	26804	SNORD45B
chr1	75796882	75913238	116357	+	4438	MSH4
chr1	75918873	75932431	13559	-	127247	ASB17
chr1	75932479	76019356	86878	+	101927342	LOC101927342
chr1	76074719	76634601	559883	+	256435	ST6GALNAC3
chr1	76867441	77065711	198271	+	81849	ST6GALNAC5
chr1	77060143	77060202	60	+	102466995	MIR7156
chr1	77088990	77219430	130441	-	10026	PIGK
chr1	77282051	77559969	277919	+	26289	AK5
chr1	77562416	77683419	121004	-	26009	ZZZ3
chr1	77695987	77759852	63866	-	23032	USP33
chr1	77779624	77879539	99916	+	374986	MIGA1
chr1	77881348	77889539	8192	-	374987	NEXN-AS1
chr1	77888513	77943895	55383	+	91624	NEXN
chr1	77944055	77979110	35056	-	8880	FUBP1
chr1	77979175	78017964	38790	+	11080	DNAJB4
chr1	77979542	78138449	158908	+	54810	GIPC2
chr1	78229599	78369464	139866	+	149047	MGC27382
chr1	78303884	78539749	235866	+	5737	PTGFR
chr1	78619922	78646145	26224	+	10964	IFI44L
chr1	78649796	78664078	14283	+	10561	IFI44
chr1	78889764	79006718	116955	-	64123	ADGRL4
chr1	80535755	80646788	111034	+	101927412	LINC01781
chr1	81306160	81992436	686277	+	23266	ADGRL2
chr1	81513880	81557702	43823	-	101927434	LOC101927434
chr1	82973882	82986208	12327	-	101927498	LINC01361
chr1	83575776	83860996	285221	-	101927587	LINC01725
chr1	83801516	83861023	59508	-	101927560	LOC101927560
chr1	83865028	83999150	134123	-	79739	TTLL7
chr1	84078062	84238498	160437	+	5567	PRKACB
chr1	84298366	84389957	91592	+	148418	SAMD13
chr1	84398532	84415018	16487	+	58511	DNASE2B
chr1	84479259	84497790	18532	+	80135	RPF1
chr1	84498325	84506565	8241	-	2787	GNG5
chr1	84549606	84574480	24875	-	1486	CTBS
chr1	84628230	84635020	6791	-	439927	LINC01555
chr1	84643707	84690803	47097	-	117178	SSX2IP
chr1	84811602	84893213	81612	-	23566	LPAR3
chr1	84925583	84997113	71531	-	255231	MCOLN2
chr1	84999147	85133138	133992	+	126820	WDR63
chr1	85018082	85048499	30418	-	55283	MCOLN3
chr1	85133794	85133873	80	+	100616481	MIR4423
chr1	85156873	85201046	44174	-	84144	SYDE2
chr1	85249953	85259672	9720	-	148423	C1orf52
chr1	85266248	85277090	10843	-	8915	BCL10
chr1	85276715	85399963	123249	+	646626	LOC646626
chr1	85318481	85578363	259883	-	23576	DDAH1
chr1	85580761	85583962	3202	+	3491	CYR61
